Symbol,Date,Open,High,Low,Close,Volume
UBL,2014,151.3,151.3,146.6,148,383400
UBL,2014,148,154.2,146.1,151.5,1178800
UBL,2014,152.9,158.5,150,155.1,2244500
UBL,2014,157.1,162.85,156.5,162.85,2209400
UBL,2014,164.5,168.2,162,162.95,2459800
UBL,2014,163.15,164.1,154.85,154.85,665900
UBL,2014,152,162.5,150.95,161,1013300
UBL,2014,162,163,158,158,808000
UBL,2014,158.8,159.25,153.05,154.95,307100
UBL,2014,154.75,154.75,150,152.8,442800
UBL,2014,154.5,156.5,152,154.5,256300
UBL,2014,154.3,156.7,153.1,153.1,326600
UBL,2014,153.95,154.8,149.5,150.85,487500
UBL,2014,151,151.5,148,149.2,473700
UBL,2014,149.75,154.4,147.8,151.6,781800
UBL,2014,152,157.5,151.75,154,2009400
UBL,2014,153.9,154.5,150.5,151.35,525100
UBL,2014,152.5,155.5,150.05,151.65,1346300
UBL,2014,153.75,155.95,151.8,151.8,1924700
UBL,2014,152.4,152.4,144.25,144.25,634900
UBL,2014,142,147.5,139.05,139.75,972700
UBL,2014,139.1,146.4,139.1,146.3,962700
UBL,2014,146.5,146.5,140.05,140.5,530900
UBL,2014,141.4,144.25,139.4,141.5,579200
UBL,2014,143,147,141.5,145.15,603000
UBL,2014,144.85,145.6,143.55,144,173100
UBL,2014,144,150.9,143.65,148.1,876800
UBL,2014,148.85,150.4,147,147.9,558300
UBL,2014,148.75,148.75,141,142.7,483500
UBL,2014,142.9,143.9,135.6,137.7,415900
UBL,2014,136,143.5,130.85,140,697900
UBL,2014,140,143.2,135,142,533000
UBL,2014,141,147,139,145.5,1925800
UBL,2014,145.7,150.7,144.1,148.05,1285100
UBL,2014,148.1,149.4,147,147,214300
UBL,2014,143.05,149.9,142.8,146.2,748700
UBL,2014,146.4,147.8,139.1,140,280100
UBL,2014,139,139.35,133,133,429500
UBL,2014,128.2,138,127,134.6,607700
UBL,2014,133.1,136.85,130,131,195000
UBL,2014,131.1,131.2,124.45,124.45,228900
UBL,2014,123,129.65,118.25,118.25,334100
UBL,2014,119,124.15,116,124.15,344900
UBL,2014,128.45,130.35,126.5,130.35,334500
UBL,2014,135,136.85,134,136.85,387400
UBL,2014,138,141.9,136,139.1,421000
UBL,2014,139.5,142.9,138,140,443600
UBL,2014,139.25,141.9,138,138.6,458200
UBL,2014,139,139.7,132.5,134.25,315700
UBL,2014,132,137.4,128,128,158600
UBL,2014,126,128,121.6,123.5,171000
UBL,2014,121,129.65,121,129.65,300300
UBL,2014,133.5,136.1,130.5,136.1,257700
UBL,2014,142,142,135.1,137.75,450600
UBL,2014,137.1,138.45,130.9,131.3,312800
UBL,2015,131.8,136.5,128,135.7,432000
UBL,2015,135.85,140,134,138,694600
UBL,2015,139.1,139.5,136.15,136.15,374600
UBL,2015,136.3,137.1,134.5,134.5,165600
UBL,2015,136.5,136.5,130,133,80400
UBL,2015,133,135,131.6,133.4,257800
UBL,2015,133.5,135.8,133,135,249800
UBL,2015,135.75,136.5,132.5,133.7,151800
UBL,2015,133,134.5,130.5,131,81200
UBL,2015,131.6,132.4,129,129.75,118100
UBL,2015,129.9,133,129.9,132.5,143200
UBL,2015,132,132,129,130.45,164200
UBL,2015,130.05,133.4,129.8,131,136000
UBL,2015,131.25,131.5,129.5,130,87700
UBL,2015,130.5,131.4,129.3,129.55,129200
UBL,2015,130,131,128.55,129,93100
UBL,2015,129.5,130,128.5,128.5,32600
UBL,2015,128,129.65,128,128.6,122400
UBL,2015,128.05,128.3,126,126,94200
UBL,2015,126,128.8,126,126.55,28900
UBL,2015,127.5,130.75,127.5,129.1,391800
UBL,2015,129.8,135.55,129.8,135.55,678100
UBL,2015,137.1,142,137.1,139,1730500
UBL,2015,140.45,141.85,138.25,141.5,1193200
UBL,2015,142.5,143.4,137,138.45,622100
UBL,2015,137.9,140.9,134,136.6,643100
UBL,2015,137.1,139.5,136,136,293500
UBL,2015,136,136.6,130.5,132.5,360600
UBL,2015,132.5,133.15,130,131,449500
UBL,2015,132.9,132.9,130.1,131,46800
UBL,2015,131,134.8,130.4,133.3,153900
UBL,2015,134.95,135,132.2,132.25,71600
UBL,2015,133.45,133.45,131.25,132.3,49900
UBL,2015,132.5,132.5,130,130.5,47500
UBL,2015,131,132.7,128,128,134800
UBL,2015,131,131,127.15,128.4,89700
UBL,2015,129.1,129.1,125,125.6,45800
UBL,2015,127.5,127.5,120,121,137800
UBL,2015,116,127.05,116,127.05,231200
UBL,2015,127.05,129.55,124.7,126,63900
UBL,2015,127.3,129,126.75,127.85,96100
UBL,2015,127.8,129.6,121.5,128,94300
UBL,2015,127.6,133.3,127.5,132.9,328100
UBL,2015,134,134.7,131.05,132.9,265500
UBL,2015,131.1,132,129.1,130,57000
UBL,2015,128.5,131.8,128.5,130.65,88800
UBL,2015,131,133.4,129.6,129.6,187600
UBL,2015,127.1,131,127,128.75,418100
UBL,2015,128.15,131.5,128.15,128.6,226700
UBL,2015,130.5,132.25,130,130.65,298300
UBL,2015,131.9,132,129.8,130.35,168700
UBL,2015,130.5,133.4,130.5,132,211900
UBL,2015,132.8,138.6,132,135,795800
UBL,2015,134.25,136,133.25,134.35,118800
UBL,2015,134.9,136,132.5,133.85,224200
UBL,2015,134.85,138.35,134.75,137.2,387100
UBL,2015,137.9,139.9,137,137.55,523600
UBL,2015,137.6,139.7,137.6,138.5,542000
UBL,2015,139.35,141.5,137.5,139.05,264600
UBL,2015,140.55,142.4,139.25,140.5,319000
UBL,2015,141.85,143.35,141.5,142,461100
UBL,2015,142.55,143.5,142,142.05,260500
UBL,2015,142,143.5,142,142.5,186200
UBL,2015,143.75,149.6,143.1,149.6,934200
UBL,2015,152.45,157.05,150.5,152.5,1306100
UBL,2015,153.6,156.2,151,154.9,799800
UBL,2015,156.9,159,155.25,155.95,802300
UBL,2015,156.9,156.9,153.2,156.9,390800
UBL,2015,156.9,158.4,153.4,156,343100
UBL,2015,155.1,162,154.5,158.85,975500
UBL,2015,160,162.85,159,159.5,344600
UBL,2015,158.5,161,158.3,159,123700
UBL,2015,159,161,159,160,327300
UBL,2015,160.15,168,159.55,168,1621900
UBL,2015,171.35,176.4,171.35,174.9,2046700
UBL,2015,175.9,175.9,169.1,172,949200
UBL,2015,172.45,180.6,169,175.5,1639200
UBL,2015,179.25,183.5,176,180.25,1104200
UBL,2015,180,181.9,171.7,171.7,469000
UBL,2015,169.1,169.75,163.15,163.15,781700
UBL,2015,163,165.9,157,161,713100
UBL,2015,165.25,169,164.5,169,451500
UBL,2015,171.25,172.85,164,164.95,387600
UBL,2015,165.9,167.9,157.8,165.4,335800
UBL,2015,164.7,167,163,164.1,243200
UBL,2015,162.5,165,155.9,155.9,436200
UBL,2015,157.2,160,151,155.7,416200
UBL,2015,156.9,163.45,155.5,163.45,1441300
UBL,2015,163.5,169,163.5,164.8,671600
UBL,2015,166,166.6,161.3,161.7,385500
UBL,2015,161.3,164.9,160.1,160.1,188700
UBL,2015,159.05,161.4,155,157.7,227700
UBL,2015,155.15,163.5,155.15,159.25,310900
UBL,2015,160.9,162,158,161,100800
UBL,2015,160,163.9,160,162,427000
UBL,2015,162,164.5,160,161.55,732100
UBL,2015,162.9,162.9,157,158,363300
UBL,2015,158.8,160,156.5,157.5,152000
UBL,2015,158,158,154.5,154.5,142800
UBL,2015,154.5,156.9,152.55,152.55,380700
UBL,2015,150.5,153,146.85,149.5,397900
UBL,2015,149,151.95,148,148,199500
UBL,2016,149.95,150.4,148.5,148.6,167900
UBL,2016,150.75,156,150.15,156,660700
UBL,2016,157.65,159.95,156.5,156.5,359900
UBL,2016,157.1,159.5,150,152.4,508100
UBL,2016,153.3,158.5,151.25,155.7,491100
UBL,2016,156,163.45,156,162.9,2188800
UBL,2016,163.75,164.5,159.3,159.55,1055300
UBL,2016,161.35,162,160,160.5,141800
UBL,2016,159.2,162,158,160.9,876400
UBL,2016,160.9,163.2,160.1,161.95,1072400
UBL,2016,161,162.8,153.9,158,506500
UBL,2016,158,163.5,156.1,162.75,1028400
UBL,2016,162.5,166.4,161.3,161.5,800300
UBL,2016,163.95,163.95,158.1,159,186200
UBL,2016,160,161,158.1,158.1,177700
UBL,2016,160,160.9,156.25,156.25,231500
UBL,2016,155.6,157,153.5,154,224400
UBL,2016,155.9,155.9,153.5,153.5,176500
UBL,2016,154.35,154.35,153.5,153.6,7700
UBL,2016,154.8,158,154.6,154.9,209700
UBL,2016,155.95,156.9,154.6,155.65,166100
UBL,2016,156.85,159.4,156,156.25,220000
UBL,2016,160,160,157,157.55,256200
UBL,2016,157.75,158.25,156.5,156.5,106100
UBL,2016,156.75,157.4,156,156.85,144100
UBL,2016,158,159,157,157.1,184600
UBL,2016,157.25,159.5,157.25,158.5,258100
UBL,2016,159.3,161.5,158.3,161.5,695100
UBL,2016,161,169,161,164.5,1702100
UBL,2016,165.5,167.2,162.7,164.7,528100
UBL,2016,165,166.9,164,165.1,303100
UBL,2016,166.85,166.85,163.95,165.85,153600
UBL,2016,166,166.65,164.85,165,120200
UBL,2016,165.7,168.35,165.35,168,364700
UBL,2016,168.7,170.95,167.75,168,270000
UBL,2016,169.8,169.8,167.15,168,151900
UBL,2016,169.9,172.95,168.25,172.5,762600
UBL,2016,174.5,175.5,172.55,173.95,594900
UBL,2016,174.6,175.5,173.5,174.1,524200
UBL,2016,175,178.45,174,175,352200
UBL,2016,175.9,178.5,175,178.5,412200
UBL,2016,179.45,182.8,178.25,180.05,1065500
UBL,2016,182.9,189.05,181.45,188.5,1907400
UBL,2016,190,194.05,185,186.1,1239400
UBL,2016,188,191.35,184.45,189.7,1979700
UBL,2016,192,192.5,183.1,191,2178900
UBL,2016,190,191.25,186.25,191.25,1185400
UBL,2016,191.25,192.3,190,191,732800
UBL,2016,191,192.4,190.5,191.5,157700
UBL,2016,192,199.4,192,195,1819500
UBL,2016,196,202.6,196,202,792400
UBL,2016,202.75,206.85,201.5,204.5,1506200
UBL,2016,205.9,206,198,199.25,309400
UBL,2016,200,201.9,195,195.35,160000
UBL,2016,193.25,193.5,185.6,185.6,275900
UBL,2016,185.9,188,179,185.9,429700
UBL,2016,183.5,195,183.5,191,1322100
UBL,2016,194,194.1,189,189.5,111800
UBL,2016,186.55,190.5,182.6,183.05,113000
UBL,2016,188.95,190,186.1,186.75,157300
UBL,2016,188,190,185,187.5,243700
UBL,2016,187.55,192.4,187.55,192,157300
UBL,2016,192.85,196.5,189.5,196,174100
UBL,2016,192.1,202,192.1,199.75,404700
UBL,2016,201.4,202,198,198,103300
UBL,2016,156.5,160,155,155,213500
UBL,2016,156.5,158,156,157.25,252800
UBL,2016,159,165.1,158.15,165.1,1017600
UBL,2016,167.5,171.45,167.5,170,989400
UBL,2016,172.4,177.8,172,173.6,445000
UBL,2016,175.35,175.35,168,168.9,440900
UBL,2016,172.5,172.5,167.1,168.15,205100
UBL,2016,168.75,170,164.9,167.8,491300
UBL,2016,167.55,169,159.5,163.5,544800
UBL,2016,163,165,158.15,160,394700
UBL,2016,159.9,164.85,157,162.9,653700
UBL,2016,163,164,162,162.95,227800
UBL,2017,163.5,164,161.1,163,161700
UBL,2017,163,171,162.5,171,2645600
UBL,2017,172,175.1,168,168.2,2333300
UBL,2017,169.5,174,169,173,732000
UBL,2017,173,175,172.6,173.55,392600
UBL,2017,174.3,174.5,172.1,173.4,95100
UBL,2017,173.5,175.85,172.75,174.3,472000
UBL,2017,174.75,179,174.5,177,1014800
UBL,2017,178,181.8,177.7,178.65,1309000
UBL,2017,179.7,180.2,177.05,178.25,234700
UBL,2017,179.5,179.7,178.25,178.5,108400
UBL,2017,179.2,183.5,177.5,179,839800
UBL,2017,180,181.4,179.1,179.6,250100
UBL,2017,180,182,178,180.3,570100
UBL,2017,179,180.7,177.25,178.5,81300
UBL,2017,178.9,179.1,176,176,53100
UBL,2017,177,180.55,176.65,179,576900
UBL,2017,180.7,187.95,180.35,187.9,4745600
UBL,2017,188.75,193.7,188.65,190,952600
UBL,2017,191,192,188.1,189.5,509500
UBL,2017,189.5,197.5,189.5,196.95,997900
UBL,2017,198.6,202.6,192.5,194,1317800
UBL,2017,194.25,196.9,188,192.9,395900
UBL,2017,194.9,194.9,189.7,189.75,484200
UBL,2017,191,191.25,180.3,180.3,306200
UBL,2017,181,189.3,178.1,189.3,473500
UBL,2017,190.5,193.5,188.25,189,1044000
UBL,2017,187.1,191.5,187.1,189.25,310700
UBL,2017,187.6,189,187,188.05,478600
UBL,2017,180.1,187.35,180.1,185,712900
UBL,2017,186.1,189.9,186,186,277200
UBL,2017,186.2,187.75,181.3,186.25,473500
UBL,2017,187.8,187.8,184.6,185.3,127100
UBL,2017,185.75,186.3,184.45,186,180000
UBL,2017,184.7,185.7,184.5,185.2,71300
UBL,2017,185.05,191,185.05,190.1,847300
UBL,2017,190.5,192.9,189.6,190.1,409900
UBL,2017,190.6,194.5,190.2,193,647900
UBL,2017,195.7,200.75,194,194.55,685500
UBL,2017,196.5,197.9,194,196,439000
UBL,2017,197.4,197.9,195,197.9,718600
UBL,2017,200.95,205,198,198,1819800
UBL,2017,199.4,201.9,198,198.65,1486700
UBL,2017,200,200.25,195.5,195.55,278300
UBL,2017,196.5,196.5,192.1,193.3,226900
UBL,2017,194,202.95,193.8,202.95,2544200
UBL,2017,204.9,211.4,204.5,208,3499700
UBL,2017,212.5,218.4,212.5,218.4,3793600
UBL,2017,221.25,225.5,213.5,218,3852100
UBL,2017,222,222,207.1,211,2050000
UBL,2017,212.1,213.3,208,208.15,830700
UBL,2017,211.9,218.55,211,218.55,3571900
UBL,2017,225,228.55,217.5,218.45,2953800
UBL,2017,219.15,224.25,215,224.25,1916700
UBL,2017,224.85,226,215,217.55,1460200
UBL,2017,218.4,219.7,214.5,215.05,2820600
UBL,2017,215,216,213,214.9,2349100
UBL,2017,214.5,217.4,213.15,215.1,1314800
UBL,2017,215.5,215.5,204.8,206,2526700
UBL,2017,210,216.3,209.65,216.3,2101500
UBL,2017,220,222,213,215,969900
UBL,2017,217,217,210.2,212,824700
UBL,2017,213.35,215.5,212.5,214.5,934500
UBL,2017,214.85,220,213,219.95,2837400
UBL,2017,219.8,221.7,214,215,3052200
UBL,2017,217,217.4,210,210.3,476600
UBL,2017,212,212,206.95,207.15,1837600
UBL,2017,210,210.3,204.5,210.3,2052000
UBL,2017,210.05,210.9,205.35,206.2,433400
UBL,2017,207,210.25,205.35,205.5,1210200
UBL,2017,206.2,208.25,205,206,1414400
UBL,2017,206.7,208.05,203.1,208.05,761200
UBL,2017,208.05,214.5,205.05,210.5,3007700
UBL,2017,210.5,212,206,206.55,4165900
UBL,2017,207,207.2,200,202.95,1749900
UBL,2017,204.5,205,200,203,716300
UBL,2018,202,202.5,193,195,1156500
UBL,2018,197,198.95,193,197.5,1034200
UBL,2018,192,199.35,192,196.35,1933600
UBL,2018,197.95,205,197.9,200.5,1746300
UBL,2018,201.65,203,197.7,200,629600
UBL,2018,197.55,200.5,196.3,200,1482200
UBL,2018,199.5,200.95,196.2,197.5,1019300
UBL,2018,197.45,199.9,193,199.9,2649800
UBL,2018,197.5,199.5,195.5,199.5,1244400
UBL,2018,199,199.8,197.5,198.9,560700
UBL,2018,198.95,198.95,189,191,1061300
UBL,2018,193.4,195.5,189.1,195,4116000
UBL,2018,195,198.55,192.1,192.5,1741200
UBL,2018,193.5,194,189.1,190,779600
UBL,2018,190.4,191,183,190,1252700
UBL,2018,190.85,190.85,187,187.05,886600
UBL,2018,177.7,181,177.7,177.7,1147300
UBL,2018,181.5,181.9,169.2,169.2,1014200
UBL,2018,172,172,165,166,550500
UBL,2018,166,168.95,164.55,166.5,796700
UBL,2018,166.9,166.9,161,162.5,895300
UBL,2018,162.9,167,161.8,166.25,1455700
UBL,2018,168,171.75,166.9,170.2,674200
UBL,2018,171.8,171.8,165.1,167.9,563600
UBL,2018,166.1,169,164.1,166,654500
UBL,2018,167.4,170.7,164,165.95,720700
UBL,2018,165.9,170.2,165,168.6,972100
UBL,2018,169,172.9,168,171,479400
UBL,2018,168.15,170.8,164.25,168.95,336600
UBL,2018,170,177.35,169.45,170,2364300
UBL,2018,173,178.5,172.1,174.9,3634500
UBL,2018,173.9,177,166.5,171.5,2669900
UBL,2018,170,172,168.25,170.5,808700
UBL,2018,170,173.5,169.25,169.75,705100
UBL,2018,171.7,177.5,171.15,173.8,4879800
UBL,2018,174.05,176.35,170.3,170.5,990000
UBL,2018,171,171,165,166,1547000
UBL,2018,162.05,168.25,161,167,614000
UBL,2018,167.95,169,164.65,165.5,234000
UBL,2018,165.45,168.45,165.25,167.9,394900
UBL,2018,168,169.25,165.5,166,1294300
UBL,2018,166,166,163.6,163.6,544000
UBL,2018,162.7,163,161,162.5,519300
UBL,2018,163.15,166.75,163,166.1,984200
UBL,2018,166.5,168,166.5,166.8,484600
UBL,2018,168.05,168.3,165.05,165.5,258100
UBL,2018,165,166,164.1,165,391400
UBL,2018,164.55,169.05,164.15,167.7,904400
UBL,2018,169,169.9,166.4,167.5,141500
UBL,2018,168.5,171.9,168,169.5,1242300
UBL,2018,171,177.95,170.2,177.8,3077400
UBL,2018,177,180.9,174.55,179.5,2029300
UBL,2018,185,188.45,183.5,188.45,2367900
UBL,2018,190,196,190,192.3,1612500
UBL,2018,194,195.45,191,193,1362400
UBL,2018,194.5,194.5,186,186,1399500
UBL,2018,187,193,185.05,186.35,1313300
UBL,2018,189,190.9,186,186.9,938000
UBL,2018,189,194.95,187.65,194,2663700
UBL,2018,194.7,203.7,194,203.7,3693600
UBL,2018,203.05,205,194.25,197.5,4005800
UBL,2018,202,207.35,202,205.7,3993900
UBL,2018,201,208.9,200.55,201.5,2234800
UBL,2018,203.75,205,192,192,1469900
UBL,2018,192.95,196.3,190.25,191.5,631800
UBL,2018,193.5,200,187.5,188.25,1890700
UBL,2018,188.75,195.5,188.75,194.5,666300
UBL,2018,195.5,199,194.5,197,704200
UBL,2018,197.6,197.7,191.95,194,321400
UBL,2018,193,193.8,184.3,184.7,1321300
UBL,2018,185,188,181.5,186.7,4068400
UBL,2018,187,187.35,177.4,177.4,1094400
UBL,2018,171.15,174,168.75,172.1,4405700
UBL,2018,166,170.85,163.5,163.5,1601700
UBL,2018,162.5,166,158,165.5,1407400
UBL,2018,165.95,165.95,160,164.95,971000
UBL,2018,164,164.85,160,162,437400
UBL,2018,166,168.4,163.25,167.9,692500
UBL,2018,168.9,171,165.25,167.5,616800
UBL,2018,167.95,171.25,161,163,812500
UBL,2018,161.1,164.8,158,158.1,1207800
UBL,2018,158.1,160,155,157.65,860700
UBL,2018,157.3,159.95,152,158,700700
UBL,2018,158.1,162.95,156.5,162.5,642400
UBL,2018,163.7,169.7,162.65,168.95,1194200
UBL,2018,170,173,166.5,167,1249600
UBL,2018,167,169.5,166.95,167.55,536700
UBL,2018,168.9,169.9,165.85,168.85,634500
UBL,2018,169,172.85,166.7,170.15,1078400
UBL,2018,171,175.5,170.5,174.25,978300
UBL,2018,175.9,176.75,174,175,472400
UBL,2018,176,176.5,174,176.5,478900
UBL,2018,180.5,181,177,177.5,1403100
UBL,2018,177.1,181.95,175.1,181.15,579800
UBL,2018,181.9,183.75,181.05,182.75,1189500
UBL,2018,182,190,181.3,189.85,1471400
UBL,2018,190,190.4,186.5,188,514900
UBL,2018,189.4,189.95,186,186.2,307500
UBL,2018,187,187.7,181.2,184,361900
UBL,2018,185,186.5,183,185.25,463700
UBL,2018,186,187.05,183.05,183.05,317000
UBL,2018,183.7,184.95,182.2,182.95,228900
UBL,2018,183.95,186,181.5,182.45,240000
UBL,2018,182.45,183,180.75,183,94000
UBL,2018,181.5,184.7,180,182.85,430100
UBL,2018,184,184.05,182.7,182.7,115900
UBL,2019,184.5,184.5,182.05,182.05,67900
UBL,2019,183,184.3,181.7,182,1269100
UBL,2019,172.9,172.9,172.9,172.9,37800
UBL,2019,164.3,167.95,164.3,166,1496700
UBL,2019,165.6,169,165,168,1528500
UBL,2019,170.8,176.4,170.8,176.4,461300
UBL,2019,178,184.9,178,183.8,1335100
UBL,2019,183.5,183.5,178.75,179.75,333400
UBL,2019,180,184.5,180,184,710200
UBL,2019,184,184,180.6,182.9,239400
UBL,2019,182.4,182.5,177,177.15,255400
UBL,2019,178,179.95,170,174.4,472400
UBL,2019,175.7,176.95,172,172,242200
UBL,2019,172.2,175,171.2,173,246300
UBL,2019,174.2,176,173,174.5,369100
UBL,2019,176.05,176.05,173.9,175.45,198300
UBL,2019,174,178.3,173.75,178,289400
UBL,2019,178.1,180.95,177.3,179.5,403100
UBL,2019,178,178,172.3,177,458000
UBL,2019,178,179.7,173.2,174.5,135400
UBL,2019,176,176,170,171.8,204300
UBL,2019,171.1,175.5,170.1,175.5,281100
UBL,2019,175.35,175.4,172,174,75300
UBL,2019,173,182.65,173,178.2,829500
UBL,2019,179.1,182.5,176,178,584400
UBL,2019,179.4,179.4,174,174.75,428900
UBL,2019,175.05,175.55,173,173,518300
UBL,2019,173,175.1,173,173.05,105200
UBL,2019,175.3,175.5,171,172,275600
UBL,2019,173,173.9,169.5,171.9,291500
UBL,2019,173.25,178.25,171.75,177.95,1108700
UBL,2019,178,179,174,174.05,333800
UBL,2019,174,179.5,173.75,178.5,1502400
UBL,2019,179,185.45,178,185,3914300
UBL,2019,185,188.45,180.4,187.05,6833500
UBL,2019,188,194.9,188,194,4538800
UBL,2019,199,203.7,196.1,203.7,2753400
UBL,2019,205.6,206.4,197.5,198.95,2901900
UBL,2019,200,200,196,196.1,1435100
UBL,2019,197,197,194.5,195.45,468700
UBL,2019,194.9,199,194.9,196.5,937700
UBL,2019,197.5,202.5,196.8,200.05,2118300
UBL,2019,202.45,204.9,201,202.5,1180600
UBL,2019,203.8,212.6,202.8,212.6,2884900
UBL,2019,214.75,223.2,207,207,5890500
UBL,2019,212.45,212.45,200,202,3492100
UBL,2019,203,207.4,195.8,198,6189700
UBL,2019,200,202.35,197,198,2845800
UBL,2019,199.7,203.5,199.7,201.5,1781700
UBL,2019,201.5,209.75,201.25,207.45,4010500
UBL,2019,210.75,210.85,198.25,202,2556000
UBL,2019,202.5,202.5,197.5,201,2175400
UBL,2019,202.5,211,202.3,210.8,3791800
UBL,2019,214,214,204.1,206.9,1868400
UBL,2019,168,168.6,163,166.5,1803400
UBL,2019,167,167,158.2,159.5,1755600
UBL,2019,162,164.6,159.7,162,1944500
UBL,2019,161.5,161.5,158,158.95,1419800
UBL,2019,161.25,164,159.5,159.75,1846400
UBL,2019,160.4,162.95,157,157,2206700
UBL,2019,159.5,161.5,159.05,159.75,1522900
UBL,2019,160.2,161.65,159,159,442900
UBL,2019,160,160.05,156,158.8,550100
UBL,2019,159.8,159.95,157,158.5,388400
UBL,2019,158.5,159,156,156.5,993700
UBL,2019,158.5,162.5,157.65,159.95,2211900
UBL,2019,161.9,164.4,160.1,160.45,3303100
UBL,2019,161.45,162.6,160,160,1552500
UBL,2019,162,164,159,160,4415600
UBL,2019,160.4,163.4,159.6,162,4201100
UBL,2019,161.3,163,158.5,159.95,2520000
UBL,2019,159,163,157.1,160.5,6540200
UBL,2019,160.05,167.9,160.05,164.5,6389500
UBL,2019,164.5,169.3,163.75,168.9,6738300
UBL,2019,169.3,170.25,166.6,168,1958300
UBL,2019,168,169.5,164,165,3474300
UBL,2019,166,166.5,163.5,163.75,1703800
UBL,2019,164.2,164.2,160.7,162,1640200
UBL,2019,162.8,163.6,160.65,161.5,1351400
UBL,2019,161.5,162.7,159.25,159.7,1369200
UBL,2019,160.9,160.9,153.2,157.35,1732000
UBL,2019,157.5,158,154.05,155.15,800700
UBL,2019,155.45,156.5,153,155.5,1238900
UBL,2019,156,156.5,152,152.05,1831900
UBL,2019,153,154,148.1,150.1,1509900
UBL,2019,149.1,149.5,142.6,143,2526800
UBL,2019,144.48,144.8,140.55,143.47,1955400
UBL,2019,145,145.74,138.25,141.5,1722800
UBL,2019,140.5,143,136,136.15,1917100
UBL,2019,136.95,138.6,131.9,136.8,3418200
UBL,2019,138.5,140.25,134.5,134.5,2703200
UBL,2019,134,137,131.1,133.35,1695300
UBL,2019,132.5,137.49,131,136.75,2475300
UBL,2019,137.5,143.58,136,142.75,4232000
UBL,2019,143.5,146.6,140.16,146.1,4827800
UBL,2019,146.11,146.5,143.05,143.99,1188300
UBL,2019,144,144,137,138.2,2848500
UBL,2019,138,138.7,132.8,133,815700
UBL,2019,134,135.6,130,133.3,1976800
UBL,2019,134.7,134.9,128,130.31,1810200
UBL,2019,131,131.38,123.8,124.18,4675500
UBL,2019,119.5,119.5,117.98,117.98,2024600
UBL,2019,112.09,112.99,112.09,112.09,1134000
UBL,2019,109.5,115.5,106.49,115,2849600
UBL,2019,115,116.9,109.25,109.25,2508800
UBL,2019,103.79,106,103.79,103.79,2459400
UBL,2019,101,108,98.61,101.75,6264300
UBL,2019,100.7,104,99.2,102.05,3995200
UBL,2020,102.4,107.15,102.1,107.15,2325300
UBL,2020,112.5,112.5,110.1,112.5,790700
UBL,2020,117.9,117.9,112,114.8,2299400
UBL,2020,112.6,113.7,109.06,111.11,2447900
UBL,2020,112,112.49,105.56,105.56,1219800
UBL,2020,103.1,107.5,101,104.99,2190900
UBL,2020,105.4,109.3,103.35,108,1686100
UBL,2020,108.05,108.8,103.95,104.99,3344000
UBL,2020,105,105,100.5,100.75,1545400
UBL,2020,101.7,101.7,95.72,95.72,1706900
UBL,2020,94.4,95.73,90.94,95.72,2126500
UBL,2020,95.01,95.5,90.94,90.94,2734300
UBL,2020,89.51,89.51,86.4,86.4,4207800
UBL,2020,84.5,87.35,82.08,82.08,4561100
UBL,2020,79,84,77.98,77.98,3743800
UBL,2020,83.9,85.77,82,85.77,2762100
UBL,2020,88,89,84.92,85.01,5702900
UBL,2020,85.5,91.9,85.5,86.8,7879100
UBL,2020,86.6,87.39,85.94,85.94,745500
UBL,2020,85.09,85.09,85.09,85.09,219300
UBL,2020,84.24,84.24,84.24,84.24,180300
UBL,2020,83.4,83.4,83.4,83.4,25200
UBL,2020,82.57,82.57,82.57,82.57,19000
UBL,2020,81.75,81.75,81.75,81.75,9400
UBL,2020,80.94,80.94,80.94,80.94,38200
UBL,2020,80.14,80.14,80.14,80.14,2100
UBL,2020,79.34,79.34,79.34,79.34,51200
UBL,2020,78.55,78.55,78.55,78.55,6300
UBL,2020,77.77,77.77,77.77,77.77,95000
UBL,2020,73.89,73.89,73.89,73.89,1200500
UBL,2020,70.2,73.85,70.2,70.2,4694700
UBL,2020,68.25,69.5,66.69,66.69,816400
UBL,2020,63.36,66,63.36,65.01,1896700
UBL,2020,65.01,68.26,64.6,65.4,4348300
UBL,2020,65.75,68.67,62.8,68.67,3097000
UBL,2020,70.5,72.1,70.2,72.1,2407000
UBL,2020,75,75.7,75,75.7,1864800
UBL,2020,78.5,79.48,77.05,79.48,2802100
UBL,2020,83.45,83.45,79,80.2,4698400
UBL,2020,76.55,77,76.19,76.19,235700
UBL,2020,72.39,75.45,72.39,75,3232200
UBL,2020,77.9,78.75,77.5,78.75,1876600
UBL,2020,80.5,80.7,76.25,78.8,4594800
UBL,2020,79,79.6,74.86,74.86,783600
UBL,2020,74.86,76.9,71.12,71.12,1704000
UBL,2020,69.6,73.5,67.57,73.05,2327500
UBL,2020,73.4,73.4,69.4,69.4,1084600
UBL,2020,67.5,71.6,66.51,68.95,1537400
UBL,2020,67.55,72.39,67.5,72.39,1493300
UBL,2020,71.5,76,71.5,74.75,3138600
UBL,2020,75.6,75.65,72,74.9,677500
UBL,2020,73.99,75.7,71.85,74.75,685700
UBL,2020,73,78.48,73,78.48,1207000
UBL,2020,78.98,82.4,78.55,82.4,1570200
UBL,2020,84.75,84.85,79.75,81,4084800
UBL,2020,78,78.4,76.95,77.99,1892300
UBL,2020,76.06,80,75.6,77.21,2683500
